owner_id,owner_ref,source_csv,source_json,source_csv_sha256,source_json_sha256,native_namespace,native_dispatch,cli_commands,id,record_type,view_id,row_id,column_id,capability_refs,need,operation,outcome,implementation_status,standing,source_refs,code_refs,test_refs,account_ref,relation,coverage,extensions,question
ai-kit,product:ai-kit,product:ai-kit:ProjectCentral/user/capability-matrix.csv,product:ai-kit:ProjectCentral/user/capability-matrix.json,ed2d71b46788d4df3c02eb2e382e88d930961e22495663368e82cb43cbcc305f,f3e56acd29cdbb5f8ccdfdd315e15e15c12fcc5c6f072c46652801049baecc85,aikit,oi <namespace> forwards the native leaf path unchanged,[],rel.aikit.q4.S,relation,product-field,q4,S,"[""cap.aikit.profiles"", ""cap.aikit.models""]",,,,,agent-inference,ProjectCentral/user/aikit.html#whole-context,,,aikit.html#whole/context,"AIKit works where a Project, actor, task, client and available machine meet. A shared baseline can be refined for a Project, session or individual invocation. The resulting configuration is situated: a resource may be useful in one context and unavailable in another. Explanations and activation evidence make those differences inspectable.",,"{""basis"": ""Exact overview seed text. Capability links follow their existing governing expanded account units; cell placement is editorial inference."", ""seed_ref"": ""aikit:seed:q4"", ""source_unit"": ""whole-context"", ""seed_sha256"": ""a4305ec3f1ff58c8860e900da1a41662c6350678df62ad60abd3c2dc6b0d2312"", ""source_standing"": ""agent-inference"", ""reconciled_change_ref"": ""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.997737+00:00""}",Where / When?
ai-kit,product:ai-kit,product:ai-kit:ProjectCentral/user/capability-matrix.csv,product:ai-kit:ProjectCentral/user/capability-matrix.json,ed2d71b46788d4df3c02eb2e382e88d930961e22495663368e82cb43cbcc305f,f3e56acd29cdbb5f8ccdfdd315e15e15c12fcc5c6f072c46652801049baecc85,aikit,oi <namespace> forwards the native leaf path unchanged,[],rel.aikit.q5.S,relation,product-field,q5,S,[],,,,,agent-inference,ProjectCentral/user/aikit.html#whole-purpose,,,aikit.html#whole/purpose,AIKit lets a person build an increasingly capable environment while keeping each encounter understandable. Skills and Methods make ways of working reusable; Wiki and source navigation make accumulated knowledge askable; explicit composition lets the same Project be met through different harnesses. Within O:I it supplies the operative resources through which authorised agency can work on durable human intention.,,"{""basis"": ""Exact overview seed text. Capability links follow their existing governing expanded account units; cell placement is editorial inference."", ""seed_ref"": ""aikit:seed:q5"", ""source_unit"": ""whole-purpose"", ""seed_sha256"": ""f7d37ffa2b57ffeb31c8f4e9e87c858546fcfbd5deefa882cfeb5a3d0decb0b1"", ""source_standing"": ""agent-inference"", ""reconciled_change_ref"": ""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.997737+00:00""}",Why-For?
ai-kit,product:ai-kit,product:ai-kit:ProjectCentral/user/capability-matrix.csv,product:ai-kit:ProjectCentral/user/capability-matrix.json,ed2d71b46788d4df3c02eb2e382e88d930961e22495663368e82cb43cbcc305f,f3e56acd29cdbb5f8ccdfdd315e15e15c12fcc5c6f072c46652801049baecc85,aikit,oi <namespace> forwards the native leaf path unchanged,[],rel.aikit.q3.S0,relation,product-field,q3,S0,"[""cap.aikit.authored-relations"", ""cap.aikit.projectcentral""]",,,,,agent-inference,ProjectCentral/user/aikit.html#q3-source-contract,,,aikit.html#q3/source-contract,"Central’s recognised source relations carry provenance, truth standing, roles and treatment. AIKit preserves that distinction through the resulting knowledge view.",,"{""basis"": ""Source-account relation, with capability placement attributed as editorial inference."", ""source_unit"": ""q3-source-contract"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.997737+00:00""}",
ai-kit,product:ai-kit,product:ai-kit:ProjectCentral/user/capability-matrix.csv,product:ai-kit:ProjectCentral/user/capability-matrix.json,ed2d71b46788d4df3c02eb2e382e88d930961e22495663368e82cb43cbcc305f,f3e56acd29cdbb5f8ccdfdd315e15e15c12fcc5c6f072c46652801049baecc85,aikit,oi <namespace> forwards the native leaf path unchanged,[],rel.aikit.q3.S1,relation,product-field,q3,S1,[],,,,,agent-inference,ProjectCentral/user/aikit.html#q3-identity,,,aikit.html#q3/identity,"AIKit develops the operational selection and disclosure relations; Central keeps durable authored ground, Actuation supplies authority and agency, Factory owns development and Workcell supplies material execution.",,"{""basis"": ""Exact account sentence; cell placement is editorial inference."", ""source_unit"": ""q3-identity"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.997737+00:00""}",
ai-kit,product:ai-kit,product:ai-kit:ProjectCentral/user/capability-matrix.csv,product:ai-kit:ProjectCentral/user/capability-matrix.json,ed2d71b46788d4df3c02eb2e382e88d930961e22495663368e82cb43cbcc305f,f3e56acd29cdbb5f8ccdfdd315e15e15c12fcc5c6f072c46652801049baecc85,aikit,oi <namespace> forwards the native leaf path unchanged,[],rel.aikit.q3.S3,relation,product-field,q3,S3,[],,,,,agent-inference,ProjectCentral/user/aikit.html#q3-identity,,,aikit.html#q3/identity,"AIKit develops the operational selection and disclosure relations; Central keeps durable authored ground, Actuation supplies authority and agency, Factory owns development and Workcell supplies material execution.",,"{""basis"": ""Exact account sentence; cell placement is editorial inference."", ""source_unit"": ""q3-identity"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.997737+00:00""}",
ai-kit,product:ai-kit,product:ai-kit:ProjectCentral/user/capability-matrix.csv,product:ai-kit:ProjectCentral/user/capability-matrix.json,ed2d71b46788d4df3c02eb2e382e88d930961e22495663368e82cb43cbcc305f,f3e56acd29cdbb5f8ccdfdd315e15e15c12fcc5c6f072c46652801049baecc85,aikit,oi <namespace> forwards the native leaf path unchanged,[],rel.aikit.q3.S4,relation,product-field,q3,S4,[],,,,,agent-inference,ProjectCentral/user/aikit.html#q3-identity,,,aikit.html#q3/identity,"AIKit develops the operational selection and disclosure relations; Central keeps durable authored ground, Actuation supplies authority and agency, Factory owns development and Workcell supplies material execution.",,"{""basis"": ""Exact account sentence; cell placement is editorial inference."", ""source_unit"": ""q3-identity"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.997737+00:00""}",
ai-kit,product:ai-kit,product:ai-kit:ProjectCentral/user/capability-matrix.csv,product:ai-kit:ProjectCentral/user/capability-matrix.json,ed2d71b46788d4df3c02eb2e382e88d930961e22495663368e82cb43cbcc305f,f3e56acd29cdbb5f8ccdfdd315e15e15c12fcc5c6f072c46652801049baecc85,aikit,oi <namespace> forwards the native leaf path unchanged,[],rel.aikit.q3.S5,relation,product-field,q3,S5,"[""cap.aikit.wiki-shapes""]",,,,,agent-inference,ProjectCentral/user/aikit.html#q3-source-contract,,,aikit.html#q3/source-contract,The QL shape service supplies valid structural readings while semantic edges continue to require actual evidence.,,"{""basis"": ""Exact account sentence; cell placement is editorial inference."", ""source_unit"": ""q3-source-contract"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:23.997737+00:00""}",
software-factory,product:software-factory,product:software-factory:ProjectCentral/user/capability-matrix.csv,product:software-factory:ProjectCentral/user/capability-matrix.json,04b90a1a2eba916f0eda50b66959b1086b19c927ba9318638006629912b87e87,877f6692c56b4bbf82df85f9eebaae9dfbda8f1ec4fcf4278b264a245b50d4bb,factory,oi <namespace> forwards the native leaf path unchanged,"[""build.snapshot"",""build.refresh"",""action.list"",""action.invoke"",""verify""]",cap.factory.native-cli,capability,,,,[],A developer or Agent needs a stable way to inspect and operate Factory.,"factory capabilities declares public contracts; build snapshot/refresh, action list/invoke, and verify operate or validate the native provider.",Native snapshots and receipts remain usable from shell and machine clients.,source-inspected; native CLI integration evidence executed 2026-09-06 (cargo test --test cli --test native_cli: 7 passed). Owner-world and desktop acceptance are not established.,agent-inference,../github-recovery-mirror/mirror/agent-system-design/issues/181.json;../github-recovery-mirror/mirror/agent-system-design/issues/181.comments.json,factory/src/cli.rs,factory/tests/native_cli.rs,factory.html#q1/product,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""99e4e8737c1c481bcd25a49a0a02f21cf3c34d78041d709e58fc566a5da0bf20"", ""cli_commands"": [""build.snapshot"", ""build.refresh"", ""action.list"", ""action.invoke"", ""verify""], ""cli_exposure"": {""kind"": ""direct"", ""reason"": ""The native factory executable declares and handles these command families.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/agent-system-design/issues/181.json""], ""code_basis"": {""factory/src/cli.rs"": ""054034cf91ed94ed7ce9f9f2433e53e75149949f0ec9fad1788f3e3db9ac2175""}}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
software-factory,product:software-factory,product:software-factory:ProjectCentral/user/capability-matrix.csv,product:software-factory:ProjectCentral/user/capability-matrix.json,04b90a1a2eba916f0eda50b66959b1086b19c927ba9318638006629912b87e87,877f6692c56b4bbf82df85f9eebaae9dfbda8f1ec4fcf4278b264a245b50d4bb,factory,oi <namespace> forwards the native leaf path unchanged,"[""build.snapshot"",""build.refresh"",""action.list""]",cap.factory.build-reading,capability,,,,[],A person needs the selected Project and Run’s current developmental state.,FactoryBuildFileProvider opens persistent state and produces or refreshes a snapshot.,"A revisioned Build reading exposes frontier, native subjects and available Actions.","source-inspected; native CLI integration evidence executed 2026-09-06 (cargo test --test cli --test native_cli: 7 passed) covers persisted snapshot, refresh and Action listing. Owner-world and desktop acceptance are not established.",agent-inference,../github-recovery-mirror/mirror/agent-system-design/issues/143.json;../github-recovery-mirror/mirror/agent-system-design/issues/143.comments.json,factory/src/build_provider.rs,factory/tests/build_file_provider.rs,factory.html#q1/product,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""99e4e8737c1c481bcd25a49a0a02f21cf3c34d78041d709e58fc566a5da0bf20"", ""cli_commands"": [""build.snapshot"", ""build.refresh"", ""action.list""], ""cli_exposure"": {""kind"": ""direct"", ""reason"": ""The native command directly returns the selected provider snapshot or its Action inventory.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/agent-system-design/issues/143.json""], ""code_basis"": {""factory/src/build_provider.rs"": ""527ce717e1f48a394385ddd9cd489b8b5b5c318c621162492df8ce72da83eab5""}}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
software-factory,product:software-factory,product:software-factory:ProjectCentral/user/capability-matrix.csv,product:software-factory:ProjectCentral/user/capability-matrix.json,04b90a1a2eba916f0eda50b66959b1086b19c927ba9318638006629912b87e87,877f6692c56b4bbf82df85f9eebaae9dfbda8f1ec4fcf4278b264a245b50d4bb,factory,oi <namespace> forwards the native leaf path unchanged,[],cap.factory.journey-continuity,capability,,,,[],A continuing outcome needs to outlive one bounded Run or session.,"Journey records participants, linked Runs, frontier, activity, Return and Recognition.",One continuing identity relates distinct transformations and preserves returned evidence.,source-inspected; Native source and test definitions inspected 2026-09-06. Tests were not executed in this documentation pass; owner-world and desktop acceptance are not established.,agent-inference,../github-recovery-mirror/mirror/agent-system-design/issues/168.json;../github-recovery-mirror/mirror/agent-system-design/issues/168.comments.json,factory/src/journey.rs,factory/src/journey.rs,factory.html#q1/continuity,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""99e4e8737c1c481bcd25a49a0a02f21cf3c34d78041d709e58fc566a5da0bf20"", ""cli_commands"": [], ""cli_exposure"": {""kind"": ""library"", ""reason"": ""Journey continuity has native domain code but no declared CLI command.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/agent-system-design/issues/168.json""], ""code_basis"": {""factory/src/journey.rs"": ""e91d5e20d9cf61fa47466c2122fd5d1f2a7c2eb7bff70e4e65a2968c55d248c2""}}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
software-factory,product:software-factory,product:software-factory:ProjectCentral/user/capability-matrix.csv,product:software-factory:ProjectCentral/user/capability-matrix.json,04b90a1a2eba916f0eda50b66959b1086b19c927ba9318638006629912b87e87,877f6692c56b4bbf82df85f9eebaae9dfbda8f1ec4fcf4278b264a245b50d4bb,factory,oi <namespace> forwards the native leaf path unchanged,[],cap.factory.run-map,capability,,,,[],A developer needs an inspectable transformation whose identity survives execution changes.,Run accepts revisioned topology mutations and derives one canonical RunMap.,Atomic topology updates preserve identity and distinguish return edges from dependencies.,source-inspected; Native source and test definitions inspected 2026-09-06. Tests were not executed in this documentation pass; owner-world and desktop acceptance are not established.,agent-inference,../github-recovery-mirror/mirror/agent-system-design/issues/4.json;../github-recovery-mirror/mirror/agent-system-design/issues/4.comments.json,factory/src/core/run/model.rs;factory/src/core/run/topology.rs,factory/tests/run_map.rs,factory.html#q1/continuity,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""99e4e8737c1c481bcd25a49a0a02f21cf3c34d78041d709e58fc566a5da0bf20"", ""cli_commands"": [], ""cli_exposure"": {""kind"": ""library"", ""reason"": ""Run-map topology has native domain code but no declared CLI command.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/agent-system-design/issues/4.json""], ""code_basis"": {""factory/src/core/run/model.rs"": ""a1f4606fbfa0ef4c253ef5580e18a54dcdecf17f203eb47b6a9550a27d64ba1c"", ""factory/src/core/run/topology.rs"": ""0750ed154f2472c9b88e90bd35052e85d7db2c0eb6a4437307afd7d7013647a1""}}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
software-factory,product:software-factory,product:software-factory:ProjectCentral/user/capability-matrix.csv,product:software-factory:ProjectCentral/user/capability-matrix.json,04b90a1a2eba916f0eda50b66959b1086b19c927ba9318638006629912b87e87,877f6692c56b4bbf82df85f9eebaae9dfbda8f1ec4fcf4278b264a245b50d4bb,factory,oi <namespace> forwards the native leaf path unchanged,[],cap.factory.build-evidence,capability,,,,[],A reviewer needs the reasons bearing upon a proposed result.,"FactoryBuildState projects Candidate, Claim, Evidence and HumanRequest relations.",The Build consumer can follow native epistemic subjects without substituting trace detail.,source-inspected; Native source and test definitions inspected 2026-09-06. Tests were not executed in this documentation pass; owner-world and desktop acceptance are not established.,agent-inference,../github-recovery-mirror/mirror/agent-system-design/issues/143.json;../github-recovery-mirror/mirror/agent-system-design/issues/143.comments.json,factory/src/build.rs,factory/tests/build_live.rs,factory.html#q1/epistemics,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""99e4e8737c1c481bcd25a49a0a02f21cf3c34d78041d709e58fc566a5da0bf20"", ""cli_commands"": [], ""cli_exposure"": {""kind"": ""composed"", ""reason"": ""Build snapshots may contain native evidence subjects, but the CLI declares no evidence-specific command.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/agent-system-design/issues/143.json""], ""code_basis"": {""factory/src/build.rs"": ""de05aaa337abd6a47c719a5c30e87a5020f64d2c940cf0a3073ff7550812d347""}}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
software-factory,product:software-factory,product:software-factory:ProjectCentral/user/capability-matrix.csv,product:software-factory:ProjectCentral/user/capability-matrix.json,04b90a1a2eba916f0eda50b66959b1086b19c927ba9318638006629912b87e87,877f6692c56b4bbf82df85f9eebaae9dfbda8f1ec4fcf4278b264a245b50d4bb,factory,oi <namespace> forwards the native leaf path unchanged,[],cap.factory.structural-ground,capability,,,,[],A target with authored relational identity needs development faithful to that ground.,"StructuralGround validates source-owned identities, relations and provider evidence.",Missing or stale structure can be disclosed before feature-local decomposition replaces its source.,source-inspected; Native source and test definitions inspected 2026-09-06. Tests were not executed in this documentation pass; owner-world and desktop acceptance are not established.,agent-inference,../github-recovery-mirror/mirror/agent-system-design/issues/156.json;../github-recovery-mirror/mirror/agent-system-design/issues/156.comments.json,factory/src/structural_ground.rs,factory/tests/source_ground.rs;factory/tests/epi_holographic_structural_ground.rs,factory.html#q0/ground,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""99e4e8737c1c481bcd25a49a0a02f21cf3c34d78041d709e58fc566a5da0bf20"", ""cli_commands"": [], ""cli_exposure"": {""kind"": ""library"", ""reason"": ""Structural-ground validation has native code but no declared CLI command.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/agent-system-design/issues/156.json""], ""code_basis"": {""factory/src/structural_ground.rs"": ""37ff1583b95e7fdbe42c9c35c8692422bb762a4e4a012d9191d6f6f27e4fb060""}}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
software-factory,product:software-factory,product:software-factory:ProjectCentral/user/capability-matrix.csv,product:software-factory:ProjectCentral/user/capability-matrix.json,04b90a1a2eba916f0eda50b66959b1086b19c927ba9318638006629912b87e87,877f6692c56b4bbf82df85f9eebaae9dfbda8f1ec4fcf4278b264a245b50d4bb,factory,oi <namespace> forwards the native leaf path unchanged,[],cap.factory.journey-commission,capability,,,,[],A person needs a named collaborator to carry a continuing developmental responsibility.,"JourneyCommissionState records accountable subjects, state, handoffs and Recognition attention.",The continuing responsibility stays readable apart from session lifecycle and invocation authority.,source-inspected; Native source and test definitions inspected 2026-09-06. Tests were not executed in this documentation pass; owner-world and desktop acceptance are not established.,agent-inference,../github-recovery-mirror/mirror/agent-system-design/issues/176.json;../github-recovery-mirror/mirror/agent-system-design/issues/176.comments.json,factory/src/journey_commission.rs,factory/src/journey_commission.rs,factory.html#q2/commission,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""99e4e8737c1c481bcd25a49a0a02f21cf3c34d78041d709e58fc566a5da0bf20"", ""cli_commands"": [], ""cli_exposure"": {""kind"": ""library"", ""reason"": ""Journey commission has native code but no declared CLI command.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/agent-system-design/issues/176.json""], ""code_basis"": {""factory/src/journey_commission.rs"": ""d8c9e805a95e120c0e897daaf772258c91ae40bd16cbb747c828ae8deafa5169""}}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
software-factory,product:software-factory,product:software-factory:ProjectCentral/user/capability-matrix.csv,product:software-factory:ProjectCentral/user/capability-matrix.json,04b90a1a2eba916f0eda50b66959b1086b19c927ba9318638006629912b87e87,877f6692c56b4bbf82df85f9eebaae9dfbda8f1ec4fcf4278b264a245b50d4bb,factory,oi <namespace> forwards the native leaf path unchanged,[],cap.factory.bounded-intent,capability,,,,[],A Run needs the exact intended difference and operative context it answers to.,"ProjectDevelopmentLedger.set_intent retains native source, success criteria and ContextResolution references.",Development has an attributable basis and replacing the intent clears its previous return.,source-inspected; Native source and test definitions inspected 2026-09-06. Tests were not executed in this documentation pass; owner-world and desktop acceptance are not established.,agent-inference,../github-recovery-mirror/mirror/agent-system-design/issues/174.json;../github-recovery-mirror/mirror/agent-system-design/issues/174.comments.json,factory/src/project_development.rs,factory/tests/project_context_intent.rs,factory.html#q2/implement,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""99e4e8737c1c481bcd25a49a0a02f21cf3c34d78041d709e58fc566a5da0bf20"", ""cli_commands"": [], ""cli_exposure"": {""kind"": ""library"", ""reason"": ""Bounded intent has native ledger code but no declared CLI command.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/agent-system-design/issues/174.json""], ""code_basis"": {""factory/src/project_development.rs"": ""27acb008950f925aabb9ca2c56eee705e9fe5c818931672996aa6c8099ca02a6""}}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
software-factory,product:software-factory,product:software-factory:ProjectCentral/user/capability-matrix.csv,product:software-factory:ProjectCentral/user/capability-matrix.json,04b90a1a2eba916f0eda50b66959b1086b19c927ba9318638006629912b87e87,877f6692c56b4bbf82df85f9eebaae9dfbda8f1ec4fcf4278b264a245b50d4bb,factory,oi <namespace> forwards the native leaf path unchanged,[],cap.factory.git-development,capability,,,,[],A change needs an exact source base and isolated material correlation.,"GitDevelopmentRegistry pins a base, binds or rebinds material worktrees and records returned differences.",Run and Candidate lineage survive material changes while returned evidence identifies its base.,source-inspected; Native source and test definitions inspected 2026-09-06. Tests were not executed in this documentation pass; owner-world and desktop acceptance are not established.,agent-inference,../github-recovery-mirror/mirror/agent-system-design/issues/170.json;../github-recovery-mirror/mirror/agent-system-design/issues/170.comments.json,factory/src/git_development.rs,factory/src/git_development.rs,factory.html#q2/implement,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""99e4e8737c1c481bcd25a49a0a02f21cf3c34d78041d709e58fc566a5da0bf20"", ""cli_commands"": [], ""cli_exposure"": {""kind"": ""library"", ""reason"": ""Git-development registration has native code but no declared CLI command.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/agent-system-design/issues/170.json""], ""code_basis"": {""factory/src/git_development.rs"": ""2ebc9473dea88891bdccee7ce8ca140d18120573184c29a6331fc188a41da64c""}}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
software-factory,product:software-factory,product:software-factory:ProjectCentral/user/capability-matrix.csv,product:software-factory:ProjectCentral/user/capability-matrix.json,04b90a1a2eba916f0eda50b66959b1086b19c927ba9318638006629912b87e87,877f6692c56b4bbf82df85f9eebaae9dfbda8f1ec4fcf4278b264a245b50d4bb,factory,oi <namespace> forwards the native leaf path unchanged,[],cap.factory.intent-return,capability,,,,[],A reviewer needs to know whether the stated criteria were met.,"set_intent_return validates criterion/source/context identity and derives satisfied, unsatisfied or indeterminate.",Conclusive criteria require evidence and incomplete coverage stays indeterminate.,source-inspected; Native source and test definitions inspected 2026-09-06. Tests were not executed in this documentation pass; owner-world and desktop acceptance are not established.,agent-inference,../github-recovery-mirror/mirror/agent-system-design/issues/174.json;../github-recovery-mirror/mirror/agent-system-design/issues/174.comments.json,factory/src/project_development.rs,factory/tests/project_context_intent.rs,factory.html#q2/implement,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""99e4e8737c1c481bcd25a49a0a02f21cf3c34d78041d709e58fc566a5da0bf20"", ""cli_commands"": [], ""cli_exposure"": {""kind"": ""library"", ""reason"": ""Intent return has native ledger code but no declared CLI command.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/agent-system-design/issues/174.json""], ""code_basis"": {""factory/src/project_development.rs"": ""27acb008950f925aabb9ca2c56eee705e9fe5c818931672996aa6c8099ca02a6""}}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
software-factory,product:software-factory,product:software-factory:ProjectCentral/user/capability-matrix.csv,product:software-factory:ProjectCentral/user/capability-matrix.json,04b90a1a2eba916f0eda50b66959b1086b19c927ba9318638006629912b87e87,877f6692c56b4bbf82df85f9eebaae9dfbda8f1ec4fcf4278b264a245b50d4bb,factory,oi <namespace> forwards the native leaf path unchanged,[],cap.factory.request-evidence,capability,,,,[],A reviewer needs additional support for a developmental decision.,The canonical request-evidence Action checks capability and authority then creates a HumanRequest.,The result advances persistent native state; failed authority does not mutate it.,source-inspected; Native source and test definitions inspected 2026-09-06. Tests were not executed in this documentation pass; owner-world and desktop acceptance are not established.,agent-inference,../github-recovery-mirror/mirror/agent-system-design/issues/143.json;../github-recovery-mirror/mirror/agent-system-design/issues/143.comments.json,factory/src/build.rs,factory/tests/build_live.rs;factory/tests/build_file_provider.rs,factory.html#q2/encounter,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""99e4e8737c1c481bcd25a49a0a02f21cf3c34d78041d709e58fc566a5da0bf20"", ""cli_commands"": [], ""cli_exposure"": {""kind"": ""composed"", ""reason"": ""The currently projected request-evidence Action can be invoked through action.invoke only when native state exposes and authorises it; it is not a declared command ID.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/agent-system-design/issues/143.json""], ""code_basis"": {""factory/src/build.rs"": ""de05aaa337abd6a47c719a5c30e87a5020f64d2c940cf0a3073ff7550812d347""}}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
software-factory,product:software-factory,product:software-factory:ProjectCentral/user/capability-matrix.csv,product:software-factory:ProjectCentral/user/capability-matrix.json,04b90a1a2eba916f0eda50b66959b1086b19c927ba9318638006629912b87e87,877f6692c56b4bbf82df85f9eebaae9dfbda8f1ec4fcf4278b264a245b50d4bb,factory,oi <namespace> forwards the native leaf path unchanged,[],cap.factory.cognitive-reading,capability,,,,[],A collaborator needs relevant retained thought without reading every session.,"FactoryBuildCognitiveFocus filters by subject, producer, anchor, related reference and lifecycle.",A source-backed cognitive reading remains related to the Run and native thought identities.,source-inspected; Native source and test definitions inspected 2026-09-06. Tests were not executed in this documentation pass; owner-world and desktop acceptance are not established.,agent-inference,../github-recovery-mirror/mirror/agent-system-design/issues/163.json;../github-recovery-mirror/mirror/agent-system-design/issues/163.comments.json,factory/src/build_cognitive.rs,factory/tests/build_cognitive.rs,factory.html#q3/thought,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""99e4e8737c1c481bcd25a49a0a02f21cf3c34d78041d709e58fc566a5da0bf20"", ""cli_commands"": [], ""cli_exposure"": {""kind"": ""library"", ""reason"": ""Cognitive reading has native code but no declared CLI command.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/agent-system-design/issues/163.json""], ""code_basis"": {""factory/src/build_cognitive.rs"": ""47d1298f7b9710bd5e216c206435d23a9543c5b9e612fd6e18d7a90ca0eb42d2""}}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
